id,LEVEL3_COD,invasive,e.species,status.x,e.n,e.sd,e.temp_mean_30,e.temp_sd_30,e.temp_mean_30_sd,e.temp_sd_30_sd,e.reservoir_mean_30,e.reservoir_sd_30,e.reservoir_mean_30_sd,e.reservoir_sd_30_sd,e.temp_mean_60,e.temp_sd_60,e.temp_mean_60_sd,e.temp_sd_60_sd,e.reservoir_mean_60,e.reservoir_sd_60,e.reservoir_mean_60_sd,e.reservoir_sd_60_sd,e.temp_mean_90,e.temp_sd_90,e.temp_mean_90_sd,e.temp_sd_90_sd,e.reservoir_mean_90,e.reservoir_sd_90,e.reservoir_mean_90_sd,e.reservoir_sd_90_sd,n.species,status.y,n.n,n.sd,n.temp_mean_30,n.temp_sd_30,n.temp_mean_30_sd,n.temp_sd_30_sd,n.reservoir_mean_30,n.reservoir_sd_30,n.reservoir_mean_30_sd,n.reservoir_sd_30_sd,n.temp_mean_60,n.temp_sd_60,n.temp_mean_60_sd,n.temp_sd_60_sd,n.reservoir_mean_60,n.reservoir_sd_60,n.reservoir_mean_60_sd,n.reservoir_sd_60_sd,n.temp_mean_90,n.temp_sd_90,n.temp_mean_90_sd,n.temp_sd_90_sd,n.reservoir_mean_90,n.reservoir_sd_90,n.reservoir_mean_90_sd,n.reservoir_sd_90_sd,e.vector,n.vector,continent,n,longitude,latitude,growthform,latitude.abs,yi,vi,phenology
469,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Daviesia latifolia,native,321,33.47423916633567,282.2910969576732,1.7267230515720446,1.7925567551111965,0.5582757508552437,1.3252955957875282e-4,1.43216811374481e-4,7.267946415175567e-5,7.01148393768164e-5,283.4226134049682,2.1519717835460406,1.749419484033834,0.7539899986652687,1.2837627549300645e-4,1.4387965682054264e-4,7.079378155317416e-5,7.236980557262663e-5,285.0755144097476,2.6539254111920565,1.719218415070245,0.7825422083439646,1.2484290001597124e-4,1.5171832878542766e-4,6.383562394960952e-5,6.611603575726994e-5,205.06413083749746,282.8618402135727,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.2648511032224188,0.005670243035889115,Flowering
470,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Pultenaea gunnii,native,438,23.595876371415134,281.55948482379887,1.7128195143188272,1.1278924543825997,0.3948055243288021,1.3839985068078717e-4,1.483017145477569e-4,6.346479818196619e-5,5.701640141673672e-5,282.3364610158145,2.0115556100243075,1.230465655117558,0.5575377589639732,1.4948058160516316e-4,1.5145964537106334e-4,6.493857533301625e-5,5.9036266234302794e-5,283.8279391795351,2.6193437746896975,1.2042731681403842,0.6846664998581714,1.482782030700019e-4,1.6926892883688716e-4,6.0398631308924665e-5,5.660421436248538e-5,205.06413083749746,268.2031650458489,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.28565806103426417,0.004838116522017649,Flowering
471,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Pultenaea scabra,native,230,24.105833517057707,281.59904402580815,1.6863271095982062,1.4957477310320306,0.38592211026673984,1.2431579124571704e-4,1.409201914058356e-4,5.816452846941088e-5,5.866961217355901e-5,282.164732710244,1.9186727328608895,1.1004999544990874,0.43188239047341465,1.3519366820279253e-4,1.3882674482581606e-4,6.577463060604962e-5,5.905894408460471e-5,283.66732505466626,2.4855132097692363,1.1373048766682443,0.612244301839921,1.2985888617144292e-4,1.5133856752063606e-4,6.015477283184017e-5,6.132316235377347e-5,205.06413083749746,264.25946496278317,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.24746133582403018,0.006902769901139032,Flowering
472,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Bossiaea prostrata,native,330,23.380456692611716,282.29410559760197,1.6507171001948324,1.738697780958979,0.42265018145907174,1.1781894956796332e-4,1.202529694401745e-4,5.6725506814543386e-5,4.9124189360964056e-5,283.30445758549854,2.0555939709881588,1.6762713983806954,0.5880703367235869,1.2380838416640812e-4,1.2981414378769788e-4,5.4823885324512885e-5,5.1681278743185206e-5,284.8227000442659,2.5724378436673354,1.4385173135720875,0.6732129438236633,1.1789915998686827e-4,1.4317763069731932e-4,5.1456453601465386e-5,5.152040163007452e-5,205.06413083749746,279.2261374907645,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.2665093064036226,0.0055852842022821834,Flowering
473,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Sphaerolobium minus,native,162,19.519252948522286,282.9481042430234,1.644200019303158,1.178630655067091,0.4156689226882446,1.0218830097898412e-4,1.1484938183909544e-4,5.883486374186686e-5,5.706156189633836e-5,284.14158728956687,2.2656123201877016,1.2059152064140195,0.6416579787443674,1.0026749204090034e-4,1.2508397819067382e-4,4.745413537818483e-5,4.907350664801423e-5,285.7136268395946,2.621064363491306,1.3972980673387787,0.7560025691351653,1.163872182659628e-4,1.4687444283755421e-4,6.242923227888563e-5,5.4914482349758323e-5,205.06413083749746,290.84463087785934,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.2336232838743217,0.008727750302925238,Flowering
474,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Gompholobium ecostatum,native,137,23.537041198595258,283.6852059839996,2.0054176785777185,1.3074655726239406,0.6658061659060504,8.569581914146676e-5,1.09589934610489e-4,3.9769984060108124e-5,4.020333258216844e-5,285.1111773934098,2.552993110707169,1.3221260523360523,0.7932176807389902,8.573979875646906e-5,1.1828363261167991e-4,3.4739406850179476e-5,3.682953550579081e-5,286.81882449704653,2.933595303481505,1.6071965804228598,0.9215091004980912,7.303274916824479e-5,1.0935206173653217e-4,4.035737187873429e-5,3.972413215001003e-5,205.06413083749746,314.0915420259186,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.22832500915666407,0.009854166623166526,Flowering
475,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Viminaria juncea,native,102,26.694932790123975,285.0554695677913,2.3135813999864427,1.7448344901612856,0.6054249673907586,1.148206528870455e-4,1.3801047613390538e-4,5.35926222972405e-5,6.215662771929948e-5,286.712786496231,2.8308037813166145,1.6032768894854126,0.6493984195756574,1.1283865004806421e-4,1.3509591904364282e-4,5.915423821250276e-5,5.4543975434235055e-5,288.5076357573466,3.3312819151736006,1.9146218446666932,0.6361270307229341,9.405452486381652e-5,1.2024493340814889e-4,5.6529763500191916e-5,6.0544220397272666e-5,205.06413083749746,332.7053849615955,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.22069386871029875,0.012358795799341064,Flowering
476,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Podolobium alpestre,native,52,17.230466506618434,282.7645796360114,3.4535855711161574,1.805199668220694,0.4070585600353465,2.1591733055372194e-4,2.3494980089764877e-4,8.708414660144223e-5,3.886591040898112e-5,285.045979700333,3.464144746094018,2.4262720170452496,0.5197681420597078,1.436901626129534e-4,2.066500867503389e-4,5.830081560638016e-5,4.500077022083304e-5,288.8857071509728,3.395581398803579,2.0486604868470075,0.756925167725601,1.0292710776144296e-4,1.7599982235765689e-4,3.53578033444445e-5,4.235212215223737e-5,205.06413083749746,366.83070862929145,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.20931019763826567,0.021785605580999887,Flowering
477,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Pultenaea pedunculata,native,198,22.37773788430689,282.0500255340679,1.8250607103706333,1.1093305380256313,0.4516967738316904,1.0451360763486902e-4,1.1088235002461372e-4,3.794008601636278e-5,2.9500256121039584e-5,283.26921750463623,2.3638432775373097,1.2391982487984916,0.6463756194469669,1.0319745138984283e-4,1.2126133434008703e-4,3.4845104506581946e-5,3.25979454189023e-5,284.8979383783308,2.796964670821101,1.3837905513574102,0.665238439447675,1.1038269352109747e-4,1.3812535205136797e-4,3.7169434036554374e-5,3.5866305384165545e-5,205.06413083749746,288.54184466244595,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.24104828304148757,0.007605434261363315,Flowering
478,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Podolobium procumbens,native,57,18.91092863535128,282.5018412807531,2.5352130998489164,1.3655355633204491,0.5561321967406724,1.3528664342630305e-4,1.642238570400478e-4,4.60010712654586e-5,4.214853363017478e-5,284.62471338461717,3.3138506288213176,1.316316433965955,0.5567146800313644,1.227658976904784e-4,1.6360605055861993e-4,4.8357810422529735e-5,4.4333065001277964e-5,286.95537648340417,3.901144910925115,1.5442880031093684,0.594206352177558,7.356067227111364e-5,1.2032563241311361e-4,3.29954889031609e-5,3.608540748021296e-5,205.06413083749746,330.53068408632123,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.21047623359470227,0.02009870014322642,Flowering
479,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Dillwynia sericea,native,330,32.66004210476456,282.74528541950264,1.6927991677276044,1.7336158694805561,0.49593758202312554,9.441386826815641e-5,1.0686372744056412e-4,5.3003638158066146e-5,4.3729955479585074e-5,283.3502675374349,2.0151971614518165,1.339085785896191,0.628649019320673,9.501497256180894e-5,1.1195603565061626e-4,4.5998263077479305e-5,4.935196628080528e-5,284.62841690834125,2.4578060296785154,1.3038374328265012,0.6397681326707113,1.0335941532190909e-4,1.3210984452656697e-4,5.008297694540081e-5,5.38966581040576e-5,205.06413083749746,270.65662258801217,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.26650928980975774,0.005585284196215764,Flowering
480,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Daviesia ulicifolia,native,370,42.78267947905752,225.86661068478145,-52.21664168671769,754.8113026800056,734.2798217100934,-54.04852228922995,-54.048510293143494,734.1443080086948,734.1443088942542,226.26697391544377,-52.01356595221043,754.8396359968084,734.2948910191441,-54.04850854698822,-54.048496964720556,734.1443090231579,734.1443098781692,227.76509078017227,-51.61528570968885,754.9506897620593,734.324394979926,-54.048518981617256,-54.04849281356678,734.1443082528647,734.1443101846108,205.06413083749746,269.8581726883633,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.21974456514719745,0.005240364773827819,Flowering
481,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Pultenaea daphnoides,native,241,19.518959149662628,282.12927440680244,1.5213969256352422,1.325125105348666,0.3917894944142041,1.0065407522501192e-4,1.1564013332257454e-4,4.6612039094871275e-5,4.6303710448288964e-5,282.6769018107265,1.8089069733009246,1.2251972260095334,0.5149846043534734,1.1076869786742922e-4,1.18722358211683e-4,5.0631249872829307e-5,5.130930727650796e-5,284.05875016208506,2.3106119029378744,0.9814973219571557,0.6520915734198558,1.1287043736667072e-4,1.3796511185460396e-4,5.236759223677017e-5,5.6802570451189164e-5,205.06413083749746,266.61021211900106,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.24962775457746397,0.006704326082408418,Flowering
482,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Daviesia leptophylla,native,831,25.232962530021364,281.65559742572174,1.7080645093222275,1.084341718435116,0.3396134589035694,1.275793088459802e-4,1.3288176520938748e-4,4.506962696506703e-5,3.979963442371623e-5,281.9238673400267,1.8542438600821882,1.018804471678985,0.45080549126879027,1.481878887722191e-4,1.352151679233945e-4,5.2247845874885845e-5,4.192252888403594e-5,283.4631901146942,2.3860123220125633,1.2320812681285889,0.629869000241976,1.3459276819062748e-4,1.413483308695918e-4,4.594401638156693e-5,4.4093474503088723e-5,205.06413083749746,258.34902168102843,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.346519297005626,0.0037584463275187477,Flowering
483,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Aotus ericoides,native,103,31.97710785086673,183.53268787174162,-95.47626671515728,1013.1532300330165,985.3901779640606,-97.07757910802728,-97.07756400583108,985.2307542704725,985.2307557731253,184.1880986679719,-95.14146402775216,1013.2177649339181,985.4235713010812,-97.07757951070218,-97.07756100255337,985.2307542304065,985.2307560719482,185.46602297292173,-94.67486181573783,1013.3442418266001,985.4700431440181,-97.077574335574,-97.07754716471874,985.2307547453266,985.2307574487983,205.06413083749746,270.72794703867356,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.15851675747263427,0.01224003098082735,Flowering
484,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Dillwynia glaberrima,native,157,39.9971630767425,284.1541862212422,1.9808731145765246,2.1936270743990076,0.6654994653842816,9.524947257740784e-5,1.179118007687046e-4,4.518644197317217e-5,5.4462683094497614e-5,285.22703812066663,2.418875359067993,2.211867703747833,0.6982591508439905,9.941776247288773e-5,1.298986253520103e-4,5.042614340018277e-5,5.407169780777524e-5,286.6292403883235,2.902315644106031,2.1144629713917555,0.8126502849507424,9.230441855564647e-5,1.2430550589917678e-4,5.06081975448812e-5,5.505691610977987e-5,205.06413083749746,306.72088977301706,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.23257328283006037,0.008924334800542642,Flowering
485,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Dillwynia cinerascens,native,395,27.880822290836125,282.4789131106606,1.6301455723584655,1.609769419610992,0.3546939770989671,1.1215728786820031e-4,1.0893505329026692e-4,5.014513967893529e-5,3.725227268811195e-5,283.2462801493069,1.9190407239702458,1.3376644833970222,0.5594103917383021,1.086052280748132e-4,1.1003506224620152e-4,4.693679617641915e-5,4.238384207492954e-5,284.61500661858025,2.50487589814291,1.2879895719154553,0.6339869918244817,1.0986984489676102e-4,1.2784480877539142e-4,4.7560730378423843e-5,4.7159540420109955e-5,205.06413083749746,269.0269237852651,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.2781919720211792,0.005086645977670472,Flowering
486,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Hovea montana,native,67,26.862269541286025,280.1817349106518,2.59693611535661,2.555582345834421,0.6105341780670629,2.265252930023484e-4,2.3432382719725905e-4,6.974022412628863e-5,5.175966295819597e-5,282.3771441255636,3.234818420950917,2.031591275598373,0.5778625419592649,2.286357459497016e-4,2.3750680554203535e-4,8.766056960015484e-5,4.739621969064153e-5,284.7549647089261,3.5436460798259697,2.648057583477576,0.5471066495605349,1.5759018273842106e-4,2.0736940379035944e-4,7.195951694703664e-5,4.8831450041731495e-5,205.06413083749746,338.8791566712067,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.21278927755717011,0.01748022171334209,Flowering
487,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Dillwynia phylicoides,native,72,55.37742804220118,282.8221635889124,2.0802987256253496,3.047509586469849,0.74745640805478,1.5785877719097147e-4,1.6049553542753494e-4,7.79270366905419e-5,5.4441980851854574e-5,283.249192711159,2.2012566915299465,3.093621962390722,0.7618255486809521,1.5514447183345392e-4,1.610005939399937e-4,6.611621808497646e-5,5.320306584555471e-5,284.66253339979386,2.512451502215067,3.354294319358999,0.7712389801530871,1.5085149741570245e-4,1.6593429028836966e-4,7.002653184397322e-5,6.317319254154739e-5,205.06413083749746,267.4797046010022,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.21393635746739217,0.01644374135246162,Flowering
488,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Pultenaea humilis,native,133,21.657534880669242,282.49411793185357,1.7576713307678704,1.2776141906409175,0.4889650765061493,8.47117595655735e-5,1.0285156568644472e-4,3.533970557335273e-5,3.218070572417562e-5,283.7511963273051,2.3934132806198405,1.427313625165514,0.6898428836229684,9.321896443318966e-5,1.2094703392943576e-4,3.650811866193147e-5,3.67331260951762e-5,285.3742187041089,2.8876444242459414,1.3711884038487752,0.76551871550667006,1.0581147766958518e-4,1.3899215995388727e-4,4.3369062522268474e-5,3.936907444166836e-5,205.06413083749746,295.99483985992515,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.22746583408707455,0.010073691139420672,Flowering
489,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Templetonia stenophylla,native,27,15.251437617008401,281.69444497190875,1.6750317879469627,0.9297849519900098,0.3004834563617058,7.669741268195109e-5,8.995191789509731e-5,2.7609938984522697e-5,2.8870231071129668e-5,282.2241973123433,1.799353978244322,0.7780303959963358,0.3645346386268335,1.123072449880996e-4,1.1018550052627768e-4,3.823790902880152e-5,2.9151427350549112e-5,283.6163282983097,2.2319309220892145,1.1449682130959535,0.7346936388965539,1.0070618036739009e-4,1.1686827285117676e-4,3.1589125389370225e-5,2.6104473868762944e-5,205.06413083749746,258.0652965844749,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.20337945549132214,0.03959185106142742,Flowering
490,VIC,Ulex europaeus,Ulex europaeus,exotic,399,78.88263696611011,-100.89096346977063,-373.7426702495012,1958.7472223998677,1904.747104880747,-375.9021835407855,-375.9021636467875,1904.3195653759433,1904.3195693127764,-101.63914978486255,-373.76602097659594,1958.5977043212604,1904.7424114343896,-375.90216902249614,-375.90215642056654,1904.3195682489752,1904.319570742777,-101.9626143351135,-373.7652083808413,1958.5318909628588,1904.7425648729022,-375.90216275117393,-375.90214657133765,1904.31956949001,1904.3195726918455,Pultenaea reflexifolia,native,22,16.376678641703016,281.3098891749526,2.0873360194422514,1.186795585387839,0.3960332601351738,1.7094154764783236e-4,1.8994532357104408e-4,3.0752902621682393e-5,3.4273182969081714e-5,282.7539132782907,2.809849218095088,0.7683871903051134,0.6493705335032026,2.0853483686656118e-4,2.159418291925559e-4,4.571391481771757e-5,3.866372547254763e-5,284.88148581764915,3.6630846923817226,0.7701091997162826,0.15692064556402668,1.37497695998267e-4,1.6962355874938388e-4,5.3350104163807024e-5,3.675620999019295e-5,205.06413083749746,328.10052685118853,Australasia,5025,144.28461888245332,-36.86438603826526,Woody,36.86438603826526,0.2021724974889023,0.048009354727661796,Flowering
